Unnamed: 0,owner,created_at,id,post_id,text_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
403,"{""username"":""maurice_the_landcruiser"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638603_1253522664753118_3872366449926340608_n.jpg"",""id"":""5324626640""}",1513469897,1.78838e+16,2017-12-16_16-17-31,"Peu importe le parc national, sont tous magnifiques!",[],[],Peu importe parc national tous magnifiques,"['Peu', 'importe', 'parc', 'national', 'tous', 'magnifiques']","[u'peu', u'import', u'parc', u'nation', u'tous', u'magnifiqu']"
404,"{""username"":""canadianwineries"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21224581_475823806149652_7614688969531326464_a.jpg"",""id"":""5963026529""}",1513645165,1.7914e+16,2017-12-17_16-41-45,love this <3,[],[],love,['love'],[u'love']
405,"{""username"":""mosab.elayyan"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25016784_180909615826792_2196178797496107008_n.jpg"",""id"":""4813939794""}",1513820215,1.78542e+16,2017-12-20_14-05-16,Likes & comments please !! I want to win a challenge with my friend,[],[],Likes comments please want win challenge friend,"['Likes', 'comments', 'please', 'want', 'win', 'challenge', 'friend']","[u'like', u'comment', u'pleas', u'want', u'win', u'challeng', u'friend']"
406,"{""username"":""jarridholscher"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21371950_361365210965107_8425009965252476928_a.jpg"",""id"":""4022650060""}",1513819232,1.78909e+16,2017-12-20_14-05-16,Merci .canada,[],[],Merci canada,"['Merci', 'canada']","[u'merci', u'canada']"
407,"{""username"":""mamangato4"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19623280_2348137312078139_8514757975531847680_a.jpg"",""id"":""1744162275""}",1513816905,1.7856e+16,2017-12-20_14-05-16,C'est grandiose,[],[],grandiose,['grandiose'],[u'grandios']
408,"{""username"":""_charles_logan_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25012032_1939872632892292_3331980914648416256_n.jpg"",""id"":""217295689""}",1513895701,1.79014e+16,2017-12-21_13-24-11,Ça me pris -3 secondes à comprendre haha,[],[],pris secondes comprendre haha,"['pris', 'secondes', 'comprendre', 'haha']","[u'pris', u'second', u'comprendr', u'haha']"
409,"{""username"":""bry.raw"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14128639_1677630639229633_1020472043_a.jpg"",""id"":""188362467""}",1514071745,1.79155e+16,2017-12-23_13-26-36,Keep on rockin!,[],[],Keep rockin,"['Keep', 'rockin']","[u'keep', u'rockin']"
410,"{""username"":""ajbatac"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11376709_789967291100909_589432480_a.jpg"",""id"":""14289863""}",1514573374,1.79031e+16,2017-12-26_15-06-33,,[],[],nan,['nan'],[u'nan']
411,"{""username"":""trytealoss"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22638769_610764425980862_1411050619644411904_n.jpg"",""id"":""6266628457""}",1514456832,1.79028e+16,2017-12-26_15-06-33,NICE!,[],[],NICE,['NICE'],[u'nice']
412,"{""username"":""gnarlz_outdoors"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23498249_1741546122583534_8272008653049954304_n.jpg"",""id"":""3441139466""}",1515160992,1.79025e+16,2017-12-29_10-33-53,Incroyable!! Beau e 🇨🇦️,[],[],Incroyable Beau,"['Incroyable', 'Beau']","[u'incroy', u'beau']"
413,"{""username"":""vali_nastase2007"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21294890_1535166316543775_5995551664046604288_a.jpg"",""id"":""5462147155""}",1514690622,1.79031e+16,2017-12-29_10-33-53,,[],[],nan,['nan'],[u'nan']
414,"{""username"":""math.dlg"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24327241_157732961644331_1621968109839581184_n.jpg"",""id"":""2863107446""}",1514630328,1.79035e+16,2017-12-29_10-33-53,C’est magnifique ! ️,[],[],est magnifique,"['est', 'magnifique']","[u'est', u'magnifiqu']"
415,"{""username"":""usakentucky"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22794180_1513815458656294_4061649738879991808_n.jpg"",""id"":""5021061166""}",1514613917,1.79142e+16,2017-12-29_10-33-53,Perfect!,[],[],Perfect,['Perfect'],[u'perfect']
416,"{""username"":""vikses82"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22860636_117150892386108_4428295334409535488_n.jpg"",""id"":""3964460920""}",1514577233,1.79026e+16,2017-12-29_10-33-53,Amazing!!!,[],[],Amazing,['Amazing'],[u'amaz']
417,"{""username"":""vanmiegroet"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20766232_1380085965393404_7889114487570038784_a.jpg"",""id"":""280619731""}",1514573222,1.79159e+16,2017-12-29_10-33-53,We loved our trip in Canada this year!,[],[],loved trip Canada year,"['loved', 'trip', 'Canada', 'year']","[u'love', u'trip', u'canada', u'year']"
418,"{""username"":""macharichardson"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21147769_147236835863187_7189437084958982144_a.jpg"",""id"":""2077319967""}",1514572561,1.79036e+16,2017-12-29_10-33-53,De magnifiques clichés de notre merveilleux pays,[],[],De magnifiques de notre merveilleux pays,"['De', 'magnifiques', 'de', 'notre', 'merveilleux', 'pays']","['de', u'magnifiqu', 'de', u'notr', u'merveilleux', u'pay']"
419,"{""username"":""1fungrltravels"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15034917_194514104289516_8596432254748590080_a.jpg"",""id"":""1559827856""}",1514683851,1.78885e+16,2017-12-30_15-18-49,Sweet snaps. Have an awesome day,[],[],Sweet snaps awesome day,"['Sweet', 'snaps', 'awesome', 'day']","[u'sweet', u'snap', u'awesom', u'day']"
420,"{""username"":""thalitaberdeville"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26066595_464429197286475_6240988493594492928_n.jpg"",""id"":""25320765""}",1514781873,1.79173e+16,2017-12-31_14-09-27,,[],[],nan,['nan'],[u'nan']
421,"{""username"":""harry__turner"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14359992_118341351957669_1947046680_a.jpg"",""id"":""43668494""}",1514759498,1.79157e+16,2017-12-31_14-09-27,great work xx,[],[],great work xx,"['great', 'work', 'xx']","[u'great', u'work', 'xx']"
422,"{""username"":""davey_gravy"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154557_1798552893490827_3900982790522404864_n.jpg"",""id"":""11234009""}",1514850011,1.78429e+16,2018-01-01_15-26-22,🇨🇦,[],[],,[],[]
423,"{""username"":""guill_rosa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26294105_906836166157867_7250732736493649920_n.jpg"",""id"":""1512367475""}",1514948933,1.78916e+16,2018-01-02_18-23-26,un jour*,[],[],jour,['jour'],[u'jour']
424,"{""username"":""evelyne_18"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25038922_2067226383514069_4274379194172964864_n.jpg"",""id"":""180279848""}",1514948002,1.79036e+16,2018-01-02_18-23-26,Next?,[],[],Next,['Next'],[u'next']
425,"{""username"":""seerevelstoke"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/18581081_1806249386370300_4112529682404999168_a.jpg"",""id"":""302658050""}",1515022061,1.78778e+16,2018-01-03_14-01-44,Belle photo!,[],[],Belle photo,"['Belle', 'photo']","[u'bell', u'photo']"
426,"{""username"":""lisalacroixphotographer"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12965180_882635241845296_952625845_a.jpg"",""id"":""12719664""}",1515017975,1.79173e+16,2018-01-03_14-01-44,Awesome,[],[],Awesome,['Awesome'],[u'awesom']
427,"{""username"":""jojo_lelievre"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154710_1290535394426269_9200188477700833280_n.jpg"",""id"":""5552771740""}",1515085480,1.78433e+16,2018-01-04_08-38-15,cool,[],[],cool,['cool'],[u'cool']
428,"{""username"":""caroleanndl"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26068922_1561387497263654_6211865007555084288_n.jpg"",""id"":""28485833""}",1515085351,1.79081e+16,2018-01-04_08-38-15,Magnifique,[],[],Magnifique,['Magnifique'],[u'magnifiqu']
429,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515085118,1.7904e+16,2018-01-04_08-38-15,,[],[],nan,['nan'],[u'nan']
430,"{""username"":""exclusive_modern"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25006899_1934600263527882_4615802061680803840_n.jpg"",""id"":""5513701367""}",1515195800,1.79071e+16,2018-01-05_10-18-16,Nice Instagram portfolio,[],[],Nice Instagram portfolio,"['Nice', 'Instagram', 'portfolio']","[u'nice', u'instagram', u'portfolio']"
431,"{""username"":""catherineperras07"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/17662396_154011561789442_3408479629424459776_a.jpg"",""id"":""256419675""}",1515195415,1.79e+16,2018-01-05_10-18-16,,[],[],nan,['nan'],[u'nan']
432,"{""username"":""4goss"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15876585_1220503128028366_12022992146006016_n.jpg"",""id"":""556047514""}",1515193092,1.79095e+16,2018-01-05_10-18-16,.eve.gosselin,[],[],eve gosselin,"['eve', 'gosselin']","[u'eve', u'gosselin']"
433,"{""username"":""luft.unlimited"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/25018025_137416660300446_1237669868010995712_n.jpg"",""id"":""4008302820""}",1515467621,1.79171e+16,2018-01-07_18-36-00,,[],[],nan,['nan'],[u'nan']
434,"{""username"":""jackieguh"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/24126599_152068148888270_8987140378784169984_n.jpg"",""id"":""8899493""}",1515438223,1.79033e+16,2018-01-07_18-36-00,Good shot!,[],[],Good shot,"['Good', 'shot']","[u'good', u'shot']"
435,"{""username"":""jcutomo"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16906915_937890552979974_2232195388218015744_a.jpg"",""id"":""4768661529""}",1515505848,1.7877e+16,2018-01-08_11-35-28,daerah moraine lake mungkin? Mungkin juga daerah yang harus hiking dulu,[],[],daerah moraine lake mungkin Mungkin juga daerah yang harus hiking dulu,"['daerah', 'moraine', 'lake', 'mungkin', 'Mungkin', 'juga', 'daerah', 'yang', 'harus', 'hiking', 'dulu']","[u'daerah', u'morain', u'lake', u'mungkin', u'mungkin', u'juga', u'daerah', u'yang', u'harus', u'hike', u'dulu']"
436,"{""username"":""jojo_lelievre"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154710_1290535394426269_9200188477700833280_n.jpg"",""id"":""5552771740""}",1515452523,1.78935e+16,2018-01-08_11-35-28,moi sa dépend de la vente de maison. Sinon c pas mal ce que javais prévu,[],[],moi sa pend de la vente de maison Sinon pas mal ce que javais vu,"['moi', 'sa', 'pend', 'de', 'la', 'vente', 'de', 'maison', 'Sinon', 'pas', 'mal', 'ce', 'que', 'javais', 'vu']","[u'moi', 'sa', u'pend', 'de', 'la', u'vent', 'de', u'maison', u'sinon', u'pas', u'mal', 'ce', u'que', u'javai', 'vu']"
437,"{""username"":""albamichizen"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/21879194_281821075642948_1878012653910097920_n.jpg"",""id"":""557834140""}",1515446448,1.78909e+16,2018-01-08_11-35-28,ini banff sebelah mananya?,[],[],ini banff sebelah mananya,"['ini', 'banff', 'sebelah', 'mananya']","[u'ini', u'banff', u'sebelah', u'mananya']"
438,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515445410,1.79123e+16,2018-01-08_11-35-28,me encantaría!,[],[],,[],[]
439,"{""username"":""jojo_lelievre"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154710_1290535394426269_9200188477700833280_n.jpg"",""id"":""5552771740""}",1515443360,1.79121e+16,2018-01-08_11-35-28,pe cette été roadtrip mtl/banf,[],[],pe cette roadtrip mtl banf,"['pe', 'cette', 'roadtrip', 'mtl', 'banf']","['pe', u'cett', u'roadtrip', u'mtl', u'banf']"
440,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515442410,1.79032e+16,2018-01-08_11-35-28,,[],[],nan,['nan'],[u'nan']
441,"{""username"":""mytraveltricks"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22580425_378328655956449_6052097790421499904_n.jpg"",""id"":""1712847252""}",1515440296,1.78932e+16,2018-01-08_11-35-28,Would love to go here,[],[],Would love go,"['Would', 'love', 'go']","[u'would', u'love', 'go']"
442,"{""username"":""vero.tardif"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15624961_1898237120397739_5620743564775391232_a.jpg"",""id"":""1289865909""}",1515551684,1.79177e+16,2018-01-09_07-33-10,regarde!!!,[],[],regarde,['regarde'],[u'regard']
443,"{""username"":""mamangato4"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19623280_2348137312078139_8514757975531847680_a.jpg"",""id"":""1744162275""}",1515519931,1.78939e+16,2018-01-09_07-33-10,Sublime,[],[],Sublime,['Sublime'],[u'sublim']
444,"{""username"":""eduardoin_"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/11325649_1842022479357011_661433999_a.jpg"",""id"":""274070601""}",1515685959,1.79186e+16,2018-01-11_07-17-33,,[],[],nan,['nan'],[u'nan']
445,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515813171,1.7919e+16,2018-01-12_07-52-05,,[],[],nan,['nan'],[u'nan']
446,"{""username"":""imenekaida"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/15877402_1398772850163739_999554832421355520_n.jpg"",""id"":""1141396074""}",1515774006,1.79008e+16,2018-01-12_07-52-05,Un chef-d'oeuvre !!!. Bravo !,[],[],chef oeuvre Bravo,"['chef', 'oeuvre', 'Bravo']","[u'chef', u'oeuvr', u'bravo']"
447,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515886648,1.79188e+16,2018-01-13_08-40-44,descendre évidemment,[],[],descendre videmment,"['descendre', 'videmment']","[u'descendr', u'videm']"
448,"{""username"":""jojo_lelievre"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26154710_1290535394426269_9200188477700833280_n.jpg"",""id"":""5552771740""}",1515884081,1.78879e+16,2018-01-13_08-40-44,dessendre ou monter,[],[],dessendre monter,"['dessendre', 'monter']","[u'dessendr', u'monter']"
449,"{""username"":""sfs_linda"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/16230151_373406033029532_1020769582861778944_a.jpg"",""id"":""203147523""}",1515871200,1.79188e+16,2018-01-13_08-40-44,,[],[],nan,['nan'],[u'nan']
450,"{""username"":""matouzem"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/23823967_1495222047234963_8111359704900304896_n.jpg"",""id"":""2051719106""}",1516002658,1.79057e+16,2018-01-14_07-57-35,La mauricie est magnifique.,[],[],mauricie magnifique,"['mauricie', 'magnifique']","[u'maurici', u'magnifiqu']"
451,"{""username"":""mathilde_bacon"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/20393687_318160261977300_6061080396693504000_a.jpg"",""id"":""354066727""}",1515947736,1.79188e+16,2018-01-14_07-57-35,hahaha!!!,[],[],hahaha,['hahaha'],[u'hahaha']
452,"{""username"":""camille_langlois"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26070087_1843807945911022_5735459748954767360_n.jpg"",""id"":""1661084423""}",1515946017,1.79049e+16,2018-01-14_07-57-35,Famous la mathbac,[],[],Famous la mathbac,"['Famous', 'la', 'mathbac']","[u'famous', 'la', u'mathbac']"
453,"{""username"":""francescamuller"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/12093313_522554794588367_1218638482_a.jpg"",""id"":""249572480""}",1515945668,1.78456e+16,2018-01-14_07-57-35,Oh come vorrei fossimo lì a remare ADESSO,[],[],Oh come vorrei fossimo remare ADESSO,"['Oh', 'come', 'vorrei', 'fossimo', 'remare', 'ADESSO']","['oh', u'come', u'vorrei', u'fossimo', u'remar', u'adesso']"
454,"{""username"":""laradt90"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22344960_560248061033505_2709667362075836416_n.jpg"",""id"":""248153763""}",1515945589,1.7905e+16,2018-01-14_07-57-35,I miss it!!!️,[],[],miss,['miss'],[u'miss']
455,"{""username"":""anton.iaa"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26336103_134435877357110_8337378506266640384_n.jpg"",""id"":""2208700471""}",1515945541,1.79187e+16,2018-01-14_07-57-35,Peut être fin février pour moi,[],[],Peut fin vrier pour moi,"['Peut', 'fin', 'vrier', 'pour', 'moi']","[u'peut', u'fin', u'vrier', u'pour', u'moi']"
456,"{""username"":""vikses82"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/22860636_117150892386108_4428295334409535488_n.jpg"",""id"":""3964460920""}",1516141094,1.79058e+16,2018-01-15_07-30-53,It's takes my breath away,[],[],takes breath away,"['takes', 'breath', 'away']","[u'take', u'breath', u'away']"
457,"{""username"":""parcs.canada"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/19424984_179461979254361_6970625818535919616_n.jpg"",""id"":""4141034395""}",1516035454,1.79133e+16,2018-01-15_07-30-53,thank you for taking such a gorgeous photo!,[],[],thank taking gorgeous photo,"['thank', 'taking', 'gorgeous', 'photo']","[u'thank', u'take', u'gorgeous', u'photo']"
458,"{""username"":""ptrsn_kim"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/14624349_1203835406322381_3901975073996668928_a.jpg"",""id"":""1531692559""}",1516033082,1.78936e+16,2018-01-15_07-30-53,.canada thank you so much for the feature 🇨🇦 it is greatly appreciated 🤜,[],[],canada thank much feature greatly appreciated,"['canada', 'thank', 'much', 'feature', 'greatly', 'appreciated']","[u'canada', u'thank', u'much', u'featur', u'great', u'appreci']"
459,"{""username"":""lisakoehler_photography"",""profile_pic_url"":""https://instagram.fyvr3-1.fna.fbcdn.net/t51.2885-19/s150x150/26872584_194924724425001_8225494243133620224_n.jpg"",""id"":""4532825287""}",1516256639,1.79041e+16,2018-01-16_16-31-46,Nice Check my Page!,[],[],Nice Check Page,"['Nice', 'Check', 'Page']","[u'nice', u'check', u'page']"
