Unnamed: 0,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed
376,377625007887_10155587923107888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155587923107888/?type=3,2017-07-31 07:01:19,2,0,3,2,0,0,0,0,0,0,"Le saviez-vous? Nous affichons des rappels pour les sièges d’auto, les pneus et les véhicules. En savoir plus :",[],['http://ow.ly/7KNa30d11QS'],Le saviez vous Nous affichons des rappels pour les ges auto les pneus et les hicules En savoir plus,"['Le', 'saviez', 'vous', 'Nous', 'affichons', 'des', 'rappels', 'pour', 'les', 'ges', 'auto', 'les', 'pneus', 'et', 'les', 'hicules', 'En', 'savoir', 'plus']","['le', u'saviez', u'vous', u'nous', u'affichon', u'des', u'rappel', u'pour', u'les', u'ges', u'auto', u'les', u'pneus', 'et', u'les', u'hicul', 'en', u'savoir', u'plus']"
377,377625007887_10155586256512888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155586256512888/?type=3,2017-07-30 15:00:41,1,0,1,1,0,0,0,0,0,0,"Si vous voyez quelqu’un pointer un laser vers un aéronef, communiquez immédiatement avec votre service de police. Les renseignements que vous fournirez aideront à mener l’enquête. Les contrevenants seront tenus responsables.",[],['www.canada.ca/Pas-Brillant'],Si vous voyez un pointer un laser vers un ronef communiquez diatement avec votre service de police Les renseignements que vous fournirez aideront mener Les contrevenants seront tenus responsables,"['Si', 'vous', 'voyez', 'un', 'pointer', 'un', 'laser', 'vers', 'un', 'ronef', 'communiquez', 'diatement', 'avec', 'votre', 'service', 'de', 'police', 'Les', 'renseignements', 'que', 'vous', 'fournirez', 'aideront', 'mener', 'Les', 'contrevenants', 'seront', 'tenus', 'responsables']","['si', u'vous', u'voyez', 'un', u'pointer', 'un', u'laser', u'ver', 'un', u'ronef', u'communiquez', u'diatement', u'avec', u'votr', u'servic', 'de', u'polic', u'les', u'renseign', u'que', u'vous', u'fournirez', u'aideront', u'mener', u'les', u'contreven', u'seront', u'tenus', u'respons']"
378,377625007887_10155585453042888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155585453042888/,2017-07-30 09:18:49,4,0,1,4,0,0,0,0,0,0,"éeDeLamitié: Sur la route, évitez les distractions. Textez plus tard.","['#Journ', '#LaisseFaireLeCellulaire']",[],Sur la route vitez les distractions Textez plus tard,"['Sur', 'la', 'route', 'vitez', 'les', 'distractions', 'Textez', 'plus', 'tard']","[u'sur', 'la', u'rout', u'vitez', u'les', u'distract', u'textez', u'plus', u'tard']"
379,377625007887_10155581336082888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155581336082888/?type=3,2017-07-28 19:00:53,2,0,1,2,0,0,0,0,0,0,Le saviez-vous? Des essuie-glaces qui laissent des traces sur le pare-brise devront probablement être remplacés.,[],[],Le saviez vous Des essuie glaces qui laissent des traces sur le pare brise devront probablement,"['Le', 'saviez', 'vous', 'Des', 'essuie', 'glaces', 'qui', 'laissent', 'des', 'traces', 'sur', 'le', 'pare', 'brise', 'devront', 'probablement']","['le', u'saviez', u'vous', u'des', u'essui', u'glace', u'qui', u'laissent', u'des', u'trace', u'sur', 'le', u'pare', u'brise', u'devront', u'probabl']"
380,377625007887_10155580237627888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155580237627888/?type=3,2017-07-28 11:01:32,2,2,5,2,0,0,0,0,0,0,Transports Canada prend de l’eansion! Nous embauchons des analystes des politiques et des économistes. Postulez dès aujourd’hui pour faire partie de l’avenir des transports!,[],['www.tc.gc.ca/emplois'],Transports Canada prend de eansion Nous embauchons des analystes des politiques et des conomistes Postulez hui pour faire partie de avenir des transports,"['Transports', 'Canada', 'prend', 'de', 'eansion', 'Nous', 'embauchons', 'des', 'analystes', 'des', 'politiques', 'et', 'des', 'conomistes', 'Postulez', 'hui', 'pour', 'faire', 'partie', 'de', 'avenir', 'des', 'transports']","[u'transport', u'canada', u'prend', 'de', u'eansion', u'nous', u'embauchon', u'des', u'analyst', u'des', u'politiqu', 'et', u'des', u'conomist', u'postulez', u'hui', u'pour', u'fair', u'parti', 'de', u'avenir', u'des', u'transport']"
381,377625007887_10155576259787888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155576259787888/?type=3,2017-07-27 07:01:21,2,0,0,2,0,0,0,0,0,0,"Jeudi rétro : Le Chemin de fer Canadien Pacifique est fondé en et achevé ans plus tard, en , soit ans avant l’échéance prévue.",[],[],Jeudi tro Le Chemin de fer Canadien Pacifique est en et ans plus tard en soit ans avant ance vue,"['Jeudi', 'tro', 'Le', 'Chemin', 'de', 'fer', 'Canadien', 'Pacifique', 'est', 'en', 'et', 'ans', 'plus', 'tard', 'en', 'soit', 'ans', 'avant', 'ance', 'vue']","[u'jeudi', u'tro', 'le', u'chemin', 'de', u'fer', u'canadien', u'pacifiqu', u'est', 'en', 'et', u'an', u'plus', u'tard', 'en', u'soit', u'an', u'avant', u'anc', u'vue']"
382,377625007887_10155574792342888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155574792342888/?type=3,2017-07-26 19:00:49,2,0,0,1,1,0,0,0,0,0,"Nous réservons ,6 M$ à des projets d’éducation et de sensibilisation sécurité ferroviaire. Renseignez-vous!",[],['http://www.tc.gc.ca/nycc6'],Nous servons des projets ducation et de sensibilisation ferroviaire Renseignez vous,"['Nous', 'servons', 'des', 'projets', 'ducation', 'et', 'de', 'sensibilisation', 'ferroviaire', 'Renseignez', 'vous']","[u'nous', u'servon', u'des', u'projet', u'ducat', 'et', 'de', u'sensibilis', u'ferroviair', u'renseignez', u'vous']"
383,377625007887_10155570881847888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155570881847888/?type=3,2017-07-25 17:01:26,3,0,13,3,0,0,0,0,0,0,"Rappel : Véhicules Toyota, Lexus et Scion. Les cordons d’alimentation du chauffe-bloc posé par le concessionnaire pourraient provoquer un court-circuit.",[],['http://ow.ly/38P130dUj0t'],Rappel hicules Toyota Lexus et Scion Les cordons alimentation du chauffe bloc par le concessionnaire pourraient provoquer un court circuit,"['Rappel', 'hicules', 'Toyota', 'Lexus', 'et', 'Scion', 'Les', 'cordons', 'alimentation', 'du', 'chauffe', 'bloc', 'par', 'le', 'concessionnaire', 'pourraient', 'provoquer', 'un', 'court', 'circuit']","[u'rappel', u'hicul', u'toyota', u'lexus', 'et', u'scion', u'les', u'cordon', u'aliment', 'du', u'chauff', u'bloc', u'par', 'le', u'concessionnair', u'pourraient', u'provoqu', 'un', u'court', u'circuit']"
384,377625007887_10155567248602888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155567248602888/?type=3,2017-07-24 17:01:04,3,2,15,2,0,0,0,0,1,0,Les rappels concernant les coussins gonflables Takata au Canada ont été élargis. Vérifiez si votre véhicule est visé par ces rappels :,[],['http://www.tc.gc.ca/azhzw'],Les rappels concernant les coussins gonflables Takata au Canada ont largis rifiez si votre hicule est par ces rappels,"['Les', 'rappels', 'concernant', 'les', 'coussins', 'gonflables', 'Takata', 'au', 'Canada', 'ont', 'largis', 'rifiez', 'si', 'votre', 'hicule', 'est', 'par', 'ces', 'rappels']","[u'les', u'rappel', u'concern', u'les', u'coussin', u'gonflabl', u'takata', 'au', u'canada', u'ont', u'largi', u'rifiez', 'si', u'votr', u'hicul', u'est', u'par', u'ces', u'rappel']"
385,377625007887_10155566923127888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10155566923127888/,2017-07-24 14:56:38,3,0,2,3,0,0,0,0,0,0,Le fonds national des corridors commerciaux de G$ renforcera le commerce 🇨🇦et la résilience du réseau de transport 🇨🇦.,[],[],Le fonds national des corridors commerciaux de renforcera le commerce et la silience du seau de transport,"['Le', 'fonds', 'national', 'des', 'corridors', 'commerciaux', 'de', 'renforcera', 'le', 'commerce', 'et', 'la', 'silience', 'du', 'seau', 'de', 'transport']","['le', u'fond', u'nation', u'des', u'corridor', u'commerciaux', 'de', u'renforcera', 'le', u'commerc', 'et', 'la', u'silienc', 'du', u'seau', 'de', u'transport']"
386,377625007887_10155566701872888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155566701872888/?type=3,2017-07-24 13:30:36,0,0,1,0,0,0,0,0,0,0,"Cette semaine, on parle des infrastructures de commerce et de transport! Habitez vous une ville portuaire? Votre entreprise utilise-t-elle des infrastructures de transport pour mettre ses biens sur le marché? Dites le-nous en utilisant le mot-clic",['#INFRA150'],[],Cette semaine parle des infrastructures de commerce et de transport Habitez vous une ville portuaire Votre entreprise utilise elle des infrastructures de transport pour mettre ses biens sur le Dites le nous en utilisant le mot clic,"['Cette', 'semaine', 'parle', 'des', 'infrastructures', 'de', 'commerce', 'et', 'de', 'transport', 'Habitez', 'vous', 'une', 'ville', 'portuaire', 'Votre', 'entreprise', 'utilise', 'elle', 'des', 'infrastructures', 'de', 'transport', 'pour', 'mettre', 'ses', 'biens', 'sur', 'le', 'Dites', 'le', 'nous', 'en', 'utilisant', 'le', 'mot', 'clic']","[u'cett', u'semain', u'parl', u'des', u'infrastructur', 'de', u'commerc', 'et', 'de', u'transport', u'habitez', u'vous', u'une', u'vill', u'portuair', u'votr', u'entrepris', u'utilis', u'ell', u'des', u'infrastructur', 'de', u'transport', u'pour', u'mettr', u'ses', u'bien', u'sur', 'le', u'dite', 'le', u'nous', 'en', u'utilis', 'le', u'mot', u'clic']"
387,377625007887_10155562433252888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155562433252888/?type=3,2017-07-23 08:54:38,0,0,0,0,0,0,0,0,0,0,"Certains haussent leur température interne dans l'eau froide, pas vous. Portez un gilet de sauvetage ou VFI D",['#requins'],['http://ow.ly/WEAu30dzVN'],Certains haussent leur rature interne dans eau froide pas vous Portez un gilet de sauvetage ou VFI,"['Certains', 'haussent', 'leur', 'rature', 'interne', 'dans', 'eau', 'froide', 'pas', 'vous', 'Portez', 'un', 'gilet', 'de', 'sauvetage', 'ou', 'VFI']","[u'certain', u'haussent', u'leur', u'ratur', u'intern', u'dan', u'eau', u'froid', u'pas', u'vous', u'portez', 'un', u'gilet', 'de', u'sauvetag', 'ou', u'vfi']"
388,377625007887_10155557127937888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155557127937888/?type=3,2017-07-21 19:00:45,1,0,1,1,0,0,0,0,0,0,"Transports Canada est à la recherche de candidats dynamiques qui aideront à bâtir l’avenir des transports. Nous embauchons des analystes des politiques et des économistes dans les quatre volets suivants : développement de politiques, développement de programmes, conception réglementaire et recherche/analyse. Postulez dès aujourd’hui pour faire partie de l’avenir des transports.",[],['tc.gc.ca/emplois'],Transports Canada est la recherche de candidats dynamiques qui aideront tir avenir des transports Nous embauchons des analystes des politiques et des conomistes dans les quatre volets suivants veloppement de politiques veloppement de programmes conception glementaire et recherche analyse Postulez hui pour faire partie de avenir des transports,"['Transports', 'Canada', 'est', 'la', 'recherche', 'de', 'candidats', 'dynamiques', 'qui', 'aideront', 'tir', 'avenir', 'des', 'transports', 'Nous', 'embauchons', 'des', 'analystes', 'des', 'politiques', 'et', 'des', 'conomistes', 'dans', 'les', 'quatre', 'volets', 'suivants', 'veloppement', 'de', 'politiques', 'veloppement', 'de', 'programmes', 'conception', 'glementaire', 'et', 'recherche', 'analyse', 'Postulez', 'hui', 'pour', 'faire', 'partie', 'de', 'avenir', 'des', 'transports']","[u'transport', u'canada', u'est', 'la', u'recherch', 'de', u'candidat', u'dynamiqu', u'qui', u'aideront', u'tir', u'avenir', u'des', u'transport', u'nous', u'embauchon', u'des', u'analyst', u'des', u'politiqu', 'et', u'des', u'conomist', u'dan', u'les', u'quatr', u'volet', u'suivant', u'velopp', 'de', u'politiqu', u'velopp', 'de', u'programm', u'concept', u'glementair', 'et', u'recherch', u'analys', u'postulez', u'hui', u'pour', u'fair', u'parti', 'de', u'avenir', u'des', u'transport']"
389,377625007887_10155556569252888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10155556569252888/?type=3,2017-07-21 15:01:17,3,1,2,3,0,0,0,0,0,0,C’est la Semaine nationale de prévention de la noyade. N’oubliez pas : mélanger alcool et navigation est illégal. Aidez-nous à réduire le risque de noyade. Pensez sécurité,[],[],est la Semaine nationale de vention de la noyade oubliez pas langer alcool et navigation est gal Aidez nous duire le risque de noyade Pensez,"['est', 'la', 'Semaine', 'nationale', 'de', 'vention', 'de', 'la', 'noyade', 'oubliez', 'pas', 'langer', 'alcool', 'et', 'navigation', 'est', 'gal', 'Aidez', 'nous', 'duire', 'le', 'risque', 'de', 'noyade', 'Pensez']","[u'est', 'la', u'semain', u'national', 'de', u'vention', 'de', 'la', u'noyad', u'oubliez', u'pas', u'langer', u'alcool', 'et', u'navig', u'est', u'gal', u'aidez', u'nous', u'duir', 'le', u'risqu', 'de', u'noyad', u'pensez']"
